atc_conc_ngmL,mean_repressors,mean_yfp,fold_change
0.0,8.710417381538653,37160.07606318928,0.47009201342958024
0.1,2.9393071055974405,31958.282072741826,0.4042869325611461
1.0,4.372557559108605,21623.06510398839,0.27354169550051227
2.0,7.70612672554684,6440.020081649465,0.08146920909315541
3.0,31.74132810069023,1547.5370759024904,0.01957705411126896
4.0,32.8599150278592,1452.7835832217665,0.018378378950377923
6.0,87.04204514175771,906.1759737179545,0.011463541874408725
8.0,61.030477817284634,1067.152562869561,0.013499969592711148
10.0,61.83543741538549,755.9215117456821,0.00956275398486796
